number,name,species,types/0,types/1,abilities/0,abilities/1,abilities/2,genderThreshold,catchRate,eggGroups/0,eggGroups/1,hatchCounter,height,weight,baseExpYield,baseFriendship,expGroup,evYield/0,evYield/1,evYield/2,evYield/3,evYield/4,evYield/5,bodyStyle,color,baseStats/0,baseStats/1,baseStats/2,baseStats/3,baseStats/4,baseStats/5,pokedexX,pokedexY,pokedexOR,pokedexAS,learnset/xy/0,learnset/xy/1,learnset/xy/2,learnset/xy/3,learnset/xy/4,learnset/xy/5,learnset/xy/6,learnset/xy/7,learnset/xy/8,learnset/xy/9,learnset/xy/10,learnset/xy/11,learnset/xy/12,learnset/xy/13,learnset/xyLevels/0,learnset/xyLevels/1,learnset/xyLevels/2,learnset/xyLevels/3,learnset/xyLevels/4,learnset/xyLevels/5,learnset/xyLevels/6,learnset/xyLevels/7,learnset/xyLevels/8,learnset/xyLevels/9,learnset/xyLevels/10,learnset/xyLevels/11,learnset/xyLevels/12,learnset/xyLevels/13,learnset/oras/0,learnset/oras/1,learnset/oras/2,learnset/oras/3,learnset/oras/4,learnset/oras/5,learnset/oras/6,learnset/oras/7,learnset/oras/8,learnset/oras/9,learnset/oras/10,learnset/oras/11,learnset/oras/12,learnset/oras/13,learnset/orasLevels/0,learnset/orasLevels/1,learnset/orasLevels/2,learnset/orasLevels/3,learnset/orasLevels/4,learnset/orasLevels/5,learnset/orasLevels/6,learnset/orasLevels/7,learnset/orasLevels/8,learnset/orasLevels/9,learnset/orasLevels/10,learnset/orasLevels/11,learnset/orasLevels/12,learnset/orasLevels/13,learnset/tmhm/0,learnset/tmhm/1,learnset/tmhm/2,learnset/tmhm/3,learnset/tmhm/4,learnset/tmhm/5,learnset/tmhm/6,learnset/tmhm/7,learnset/tmhm/8,learnset/tmhm/9,learnset/tmhm/10,learnset/tmhm/11,learnset/tmhm/12,learnset/tmhm/13,learnset/tmhm/14,learnset/tmhm/15,learnset/tmhm/16,learnset/tmhm/17,learnset/tmhm/18,learnset/tmhm/19,learnset/tmhm/20,learnset/tmhm/21,learnset/tmhm/22,learnset/tmhm/23,learnset/tmhm/24,learnset/tmhm/25,learnset/tmhm/26,learnset/tmhm/27,learnset/tmhm/28,learnset/tmhm/29,learnset/egg/0,learnset/egg/1,learnset/egg/2,learnset/egg/3,learnset/egg/4,learnset/egg/5,learnset/egg/6,learnset/egg/7,learnset/egg/8,learnset/egg/9,learnset/egg/10,learnset/egg/11,learnset/egg/12,learnset/egg/13,learnset/egg/14,learnset/tutor/0,learnset/tutor/1,learnset/tutor/2,learnset/tutor/3,learnset/tutor/4,learnset/tutor/5,learnset/tutor/6,learnset/tutor/7,learnset/transfer/0,learnset/transfer/1,learnset/transfer/2,learnset/transfer/3,learnset/transfer/4,learnset/transfer/5,learnset/transfer/6,learnset/transfer/7,learnset/transfer/8,learnset/transfer/9,learnset/transfer/10,learnset/xy/14,learnset/xy/15,learnset/xyLevels/14,learnset/xyLevels/15,learnset/oras/14,learnset/oras/15,learnset/orasLevels/14,learnset/orasLevels/15,learnset/evolve/0,learnset/xy/16,learnset/xy/17,learnset/xy/18,learnset/xyLevels/16,learnset/xyLevels/17,learnset/xyLevels/18,learnset/oras/16,learnset/oras/17,learnset/oras/18,learnset/orasLevels/16,learnset/orasLevels/17,learnset/orasLevels/18,learnset/tmhm/30,learnset/tmhm/31,learnset/tmhm/32,learnset/tmhm/33,learnset/tmhm/34,learnset/tutor/8,learnset/tutor/9,learnset/tutor/10,learnset/transfer/11,learnset/tmhm/35,learnset/tmhm/36,learnset/transfer/12,learnset/transfer/13,learnset/transfer/14,learnset/transfer/15,learnset/transfer/16,learnset/xy/19,learnset/xy/20,learnset/xy/21,learnset/xyLevels/19,learnset/xyLevels/20,learnset/xyLevels/21,learnset/oras/19,learnset/oras/20,learnset/oras/21,learnset/orasLevels/19,learnset/orasLevels/20,learnset/orasLevels/21,learnset/tmhm/37,learnset/tmhm/38,learnset/tmhm/39,learnset/tmhm/40,learnset/tmhm/41,learnset/tmhm/42,learnset/tmhm/43,learnset/tmhm/44,learnset/tmhm/45,learnset/tmhm/46,learnset/tmhm/47,learnset/tmhm/48,learnset/special/0,learnset/transfer/17,learnset/transfer/18,learnset/transfer/19,learnset/transfer/20,learnset/egg/15,learnset/tutor/11,learnset/tutor/12,learnset/tutor/13,learnset/evolve/1,learnset/evolve/2,learnset/evolve/3,learnset/xy/22,learnset/xyLevels/22,learnset/oras/22,learnset/orasLevels/22,learnset/special/1,learnset/special/2,learnset/special/3,learnset/special/4,learnset/special/5,learnset/special/6,learnset/special/7,learnset/special/8,learnset/evolve/4,learnset/evolve/5,learnset/evolve/6,learnset/evolve/7,learnset/evolve/8,learnset/evolve/9,learnset/evolve/10,learnset/evolve/11,learnset/evolve/12,learnset/evolve/13,learnset/evolve/14,learnset/evolve/15,learnset/evolve/16,learnset/tmhm/49,learnset/tmhm/50,learnset/tmhm/51,learnset/tmhm/52,learnset/tmhm/53,learnset/tmhm/54,learnset/tmhm/55,learnset/tmhm/56,learnset/tutor/14,learnset/tutor/15,learnset/tutor/16,learnset/tutor/17,learnset/tutor/18,learnset/xy/23,learnset/xyLevels/23,learnset/oras/23,learnset/orasLevels/23,learnset/tutor/19,learnset/tutor/20,learnset/tutor/21,learnset/tutor/22,learnset/tutor/23,learnset/tutor/24,learnset/tutor/25,learnset/tutor/26,learnset/tutor/27,learnset/tutor/28,learnset/evolve/17,learnset/evolve/18,learnset/evolve/19,learnset/evolve/20,learnset/transfer/21,learnset/transfer/22,learnset/transfer/23,learnset/transfer/24,learnset/egg/16,learnset/tmhm/57,learnset/tmhm/58,learnset/tmhm/59,learnset/tmhm/60,learnset/tmhm/61,learnset/tmhm/62,learnset/tmhm/63,learnset/tmhm/64,learnset/tmhm/65,learnset/tmhm/66,learnset/tmhm/67,learnset/tmhm/68,learnset/tmhm/69,learnset/tmhm/70,learnset/tmhm/71,learnset/tmhm/72,learnset/tmhm/73,learnset/tmhm/74,learnset/tmhm/75,learnset/tmhm/76,learnset/tmhm/77,learnset/tmhm/78,learnset/tmhm/79,learnset/tmhm/80,learnset/tmhm/81,learnset/tmhm/82,learnset/tmhm/83,learnset/tmhm/84,learnset/tmhm/85,learnset/tmhm/86,learnset/tmhm/87,learnset/tmhm/88,learnset/tmhm/89,learnset/tmhm/90,learnset/tmhm/91,learnset/tmhm/92,learnset/tmhm/93,learnset/tmhm/94,learnset/tmhm/95,learnset/tmhm/96,learnset/tmhm/97,learnset/tmhm/98,learnset/tmhm/99,learnset/tmhm/100,learnset/tmhm/101,learnset/tmhm/102,learnset/tmhm/103,learnset/tmhm/104,learnset/tmhm/105,learnset/tmhm/106,learnset/tutor/29,learnset/tutor/30,learnset/tutor/31,learnset/tutor/32,learnset/tutor/33,learnset/tutor/34,learnset/tutor/35,learnset/tutor/36,learnset/tutor/37,learnset/tutor/38,learnset/tutor/39,learnset/tutor/40,learnset/tutor/41,learnset/tutor/42,learnset/tutor/43,learnset/tutor/44,learnset/tutor/45,learnset/tutor/46,learnset/tutor/47,learnset/tutor/48,learnset/tutor/49,learnset/tutor/50,learnset/tutor/51,learnset/tutor/52,learnset/tutor/53,learnset/tutor/54,learnset/tutor/55,learnset/tutor/56,learnset/tutor/57,learnset/tutor/58,learnset/tutor/59,learnset/transfer/25,learnset/transfer/26,learnset/transfer/27,learnset/transfer/28,learnset/transfer/29,learnset/transfer/30,learnset/transfer/31,learnset/transfer/32,learnset/transfer/33,learnset/transfer/34,learnset/transfer/35,learnset/transfer/36,learnset/transfer/37,learnset/transfer/38,learnset/transfer/39,learnset/transfer/40,learnset/xy/24,learnset/xyLevels/24,learnset/oras/24,learnset/orasLevels/24,learnset/egg/17
358,Chimecho,Wind Chime,14,0,77,0,0,127,45,11,0,25,0.6,1,149,70,3,0,0,0,1,1,0,4,2,65,50,70,95,80,65,It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.,"Emitting ultrasonic cries, it floats on winds to travel great distances. ","Chimecho makes its cries echo inside its hollow body. When this Pokémon becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying.","In high winds, Chimecho cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This Pokémon plucks berries with its long tail and eats them.",241,544,611,220,24,82,580,551,614,407,121,237,450,156,0,0,0,6,9,14,17,22,25,30,33,38,41,46,241,544,611,220,24,82,220,24,82,614,407,551,156,237,0,0,0,0,0,0,4,7,10,13,16,19,22,27,405,65,568,249,532,552,299,398,416,450,201,429,401,465,120,423,567,158,427,26,447,140,152,70,182,563,400,133,215,537,87,99,111,207,264,421,480,522,605,,,,,,,40,219,237,247,263,273,288,290,555,151,67,351,444,331,444,151,105,357,,240,544,49,54,580,450,32,37,290,241,,,57,,,121,240,544,42,47,52,489,530,573,459,103,308,422,474,,80,,,,,,,,,,,,,241,,,57,,,,,,,,,,,,,,,,,,,,,475,480,498,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,572,580,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Absol,Disaster,17,0,113,158,73,127,30,5,0,25,1.2,47,163,35,4,0,2,0,0,0,0,8,9,65,130,60,75,60,75,It senses coming disasters and appears before people only to warn them of impending danger.,"It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom bringer.","Every time Absol appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster Pokémon.","Absol has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This Pokémon very rarely ventures down from the mountains.",373,317,420,108,552,456,165,297,411,409,552,41,120,487,0,0,0,0,0,0,0,4,9,12,17,20,25,28,373,207,456,165,297,411,297,411,409,552,41,120,487,543,0,0,0,0,0,0,4,7,10,13,16,19,22,25,253,65,568,229,249,532,552,266,44,261,398,416,201,564,559,429,465,120,180,453,170,440,7,567,158,427,26,557,447,140,23,34,99,121,166,248,308,317,318,323,373,379,408,531,616,53,196,273,282,288,308,442,474,151,67,351,203,541,347,236,47,90,331,151,543,207,33,36,356,108,29,33,,356,108,403,41,44,47,403,317,531,37,41,45,163,70,275,603,466,498,499,511,347,371,428,541,203,357,,,531,420,317,50,57,60,420,207,373,49,53,57,212,182,521,563,543,400,437,613,133,537,489,530,,,,,,,534,593,616,,,,373,65,,,,,,,,,,,,,,,,,,,,,,,,438,459,497,101,80,100,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Wynaut,Bright,14,0,133,0,166,127,125,15,0,20,0.6,14,52,70,2,1,0,0,0,0,0,6,2,95,23,48,23,48,23,It tends to move in a pack with others. They cluster in a tight group to sleep in a cave.,It grows strong by pushing up against others en masse. It loves eating sweet fruit.,"Wynaut can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this Pokémon will be slapping the ground with its tail.","Wynaut gather on moonlit nights to play by squeezing up against each other. By being squeezed, this Pokémon gains endurance and is trained to dole out powerful counterattacks.",512,71,149,90,335,450,107,,,,,,,,0,0,0,15,15,15,15,,,,,,,,512,71,149,90,335,450,107,,,,,,,,0,0,0,15,15,15,15,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Snorunt,Snow Hat,15,0,68,62,91,127,190,6,10,20,0.7,16.8,60,70,2,1,0,0,0,0,0,12,4,50,50,50,50,50,50,It is said that several Snorunt gather under giant leaves and live together in harmony.,"In the snow country, certain folklore says a house will prosper if a Snorunt lives there. ","Snorunt live in regions with heavy snowfall. In seasons without snow, such as spring and summer, this Pokémon steals away to live quietly among stalactites and stalagmites deep in caverns.",Snorunt survives by eating only snow and ice. Old folklore claims that a house visited by this Pokémon is sure to prosper for many generations to come.,389,297,120,41,273,236,398,268,96,270,229,44,,,0,0,4,10,13,19,22,28,31,37,40,46,,,389,297,120,270,273,41,268,236,398,200,96,44,229,,0,0,5,10,14,19,23,28,32,37,41,46,50,,568,229,249,266,44,299,398,416,450,201,429,465,120,158,427,26,447,182,200,537,489,530,459,80,,,,,,,30,39,45,111,162,248,444,508,542,598,,,,,,45,273,499,511,593,,,,151,67,351,47,121,331,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Glalie,Face,15,0,68,62,91,127,75,6,10,20,1.5,256.5,168,70,2,2,0,0,0,0,0,1,4,80,80,80,80,80,80,"To protect itself, it clad its body in an armor of ice, made by freezing moisture in the air. ",It can instantly freeze moisture in the atmosphere. It uses this power to freeze its foes. ,"Glalie has a body made of rock, which it hardens with an armor of ice. This Pokémon has the ability to freeze moisture in the atmosphere into any shape it desires.","Glalie has the ability to freely control ice. For example, it can instantly freeze its prey solid. After immobilizing its prey in ice, this Pokémon enjoys eating it in leisurely fashion.",471,389,297,120,41,120,41,273,236,398,268,96,266,229,0,0,0,0,0,4,10,13,19,22,28,31,37,40,471,389,297,120,270,120,270,273,41,268,236,398,200,96,0,0,0,0,0,5,10,14,19,23,28,32,37,41,568,229,249,552,266,44,261,299,398,416,450,201,139,429,465,120,567,158,427,26,447,155,371,212,182,228,62,200,537,489,30,39,45,111,162,248,444,508,542,598,,,,,,45,273,281,475,499,511,533,593,151,67,351,47,121,331,151,105,464,,,44,471,51,59,198,44,42,48,,,,,,,,229,471,,54,61,,530,459,101,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Spheal,Clap,15,11,168,62,100,127,255,2,5,20,0.8,39.5,58,70,4,1,0,0,0,0,0,3,2,70,40,50,55,50,25,"They can't swim well yet, and they move much faster by rolling. When they're happy, they clap fins.",Its body is covered in fluffy fur. The fur keeps it from feeling cold while it is rolling on ice. ,"Spheal is much faster rolling than walking to get around. When groups of this Pokémon eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy.","Spheal always travels by rolling around on its ball-like body. When the season for ice floes arrives, this Pokémon can be seen rolling about on ice and crossing the sea.",105,389,220,591,149,265,47,28,229,427,499,44,471,,0,0,0,0,7,13,19,25,31,37,37,43,49,,105,389,220,591,444,149,265,56,28,47,427,499,229,44,0,0,0,0,5,9,13,17,21,26,31,31,36,41,568,229,249,266,44,398,416,201,139,429,120,440,158,427,26,447,140,62,200,437,537,489,530,438,459,80,536,524,597,114,17,37,99,175,444,475,489,510,519,538,593,595,614,,,18,273,282,475,499,533,593,,114,151,67,351,599,114,347,236,121,331,151,,,,,471,,46,,,,,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Sealeo,Ball Roll,15,11,168,62,100,127,120,2,5,20,1.1,87.6,144,70,4,2,0,0,0,0,0,3,2,90,60,70,75,70,45,It has a very sensitive nose. It touches new things with its nose to examine them. ,"Be it Spheal or Poké Ball, it will spin any round object on its nose with the greatest of ease. ",Sealeo has the habit of always juggling on the tip of its nose anything it sees for the first time. This Pokémon occasionally entertains itself by balancing and rolling a Spheal on its nose.,"Sealeo often balances and rolls things on the tip of its nose. While the Pokémon is rolling something, it checks the object's aroma and texture to determine whether it likes the object or not.",389,220,591,149,149,265,47,28,229,537,427,499,44,471,0,0,0,0,7,13,19,25,31,32,39,39,47,55,105,389,220,591,444,149,265,56,28,47,427,499,537,229,0,0,0,0,5,9,13,17,21,26,31,31,32,38,432,568,229,249,266,44,398,416,201,139,429,120,440,158,427,26,447,140,62,200,437,537,489,530,438,459,80,536,524,597,17,37,99,175,444,475,489,510,519,538,593,595,614,,,18,273,282,475,499,533,593,,114,151,67,351,599,114,347,236,121,331,151,,,,,44,471,45,52,,,,,,,,,,,,,,114,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Walrein,Ice Break,15,11,168,62,100,127,45,2,5,20,1.4,150.6,239,70,4,3,0,0,0,0,0,8,2,110,80,90,95,90,65,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks.",It shatters drift ice with its strong tusks. Its thick layer of blubber repels enemy attacks. ,Walrein's two massively developed tusks can totally shatter blocks of ice weighing 10 tons with one blow. This Pokémon's thick coat of blubber insulates it from subzero temperatures.,"Walrein swims all over in frigid seawater while crushing icebergs with its grand, imposing tusks. Its thick layer of blubber makes enemy attacks bounce off harmlessly.",96,389,220,591,149,149,265,47,28,229,537,427,499,268,0,0,0,0,0,7,13,19,25,31,32,39,39,44,96,105,389,220,591,444,149,265,56,28,47,427,499,537,0,0,0,0,0,7,7,13,19,19,25,31,31,32,432,568,229,249,266,44,261,398,416,201,139,429,120,440,158,427,26,447,140,212,62,200,437,537,489,530,438,459,80,536,17,37,99,175,444,475,489,510,519,538,593,595,614,,,18,45,273,281,282,475,499,533,114,151,30,67,351,599,114,203,347,236,121,44,471,52,65,229,268,38,44,,,,,,,,44,471,,49,60,,524,597,114,,,593,,,331,,,151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Clamperl,Bivalve,11,0,136,0,118,127,255,2,0,20,0.4,52.5,69,70,5,0,0,1,0,0,0,1,2,35,64,85,74,55,32,"When it evolves, it makes a mysterious pearl that amplifies psychic powers when it's held.","It is protected by a sturdy shell. Once in a lifetime, it makes a magnificent pearl. ",Clamperl's sturdy shell is not only good for protection-it is also used for clamping and catching prey. A fully grown Clamperl's shell will be scored with nicks and scratches all over.,"Clamperl grows while being protected by its rock-hard shell. When its body becomes too large to fit inside the shell, it is sure evidence that this Pokémon is getting close to evolution.",75,591,599,280,472,,,,,,,,,,0,0,0,0,50,,,,,,,,,,75,591,599,280,472,,,,,,,,,,0,0,0,0,50,,,,,,,,,,568,229,249,266,44,398,416,201,429,120,158,427,26,447,454,537,489,530,459,80,536,597,114,,,,,,,,17,33,47,56,81,151,346,348,425,535,593,,,,,273,280,499,593,,,,,114,67,351,114,121,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Huntail,Deep Sea,11,0,161,0,183,127,60,2,0,20,1.7,27,170,70,5,0,1,1,0,0,0,2,2,55,104,105,94,75,52,It lives deep in the sea where no light ever filters down. It lights up its small fishlike tail to attract prey.,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey.",Huntail's presence went unnoticed by people for a long time because it lives at extreme depths in the sea. This Pokémon's eyes can see clearly even in the murky dark depths of the ocean.,"Huntail's tail is shaped like a fish. It uses the tail to attract prey, then swallows the prey whole with its large, gaping mouth. This Pokémon swims by wiggling its slender body like a snake.",599,41,457,593,455,268,56,34,114,96,18,260,,,0,6,10,15,19,24,28,33,37,42,46,50,,,599,41,457,455,166,593,268,56,531,114,34,96,18,78,0,0,5,9,11,14,16,19,23,26,29,34,39,45,568,229,249,266,44,261,398,416,201,429,120,440,158,427,26,447,454,212,277,537,489,530,459,80,536,597,114,,,,17,33,47,56,81,151,346,348,425,535,593,,,,,18,40,53,273,498,499,533,593,67,351,541,347,121,331,347,541,,,,,,,,260,,50,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,280,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Gorebyss,South Sea,11,0,161,0,60,127,60,2,0,20,1.8,22.6,170,70,5,0,0,0,2,0,0,2,6,55,84,105,114,75,52,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason.","Its swimming form is exquisitely elegant. With its thin mouth, it feeds on seaweed that grows between rocks.","Gorebyss lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure of water at incredible depths. Because of this, this Pokémon's body is unharmed by ordinary attacks.","Although Gorebyss is the very picture of elegance and beauty while swimming, it is also cruel. When it spots prey, this Pokémon inserts its thin mouth into the prey's body and drains the prey of its body fluids.",599,82,10,593,14,17,67,34,114,401,18,260,,,0,6,10,15,19,24,28,33,37,42,46,50,,,599,82,595,10,132,593,14,17,67,114,34,401,18,78,0,0,5,9,11,14,16,19,23,26,29,34,39,45,568,229,249,266,44,261,398,416,450,201,429,401,465,120,158,427,26,447,454,212,400,277,537,489,530,459,80,536,597,114,17,33,47,56,81,151,346,348,425,535,593,,,,,18,40,53,273,475,499,593,,351,541,347,121,331,347,541,,,,,,,,,260,,50,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,280,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Relicanth,Longevity,11,6,161,123,156,31,25,2,12,40,1,23.4,170,70,1,1,0,1,0,0,0,3,4,100,90,130,45,65,55,It has remained unchanged for 100 million years. It was discovered during a deep-sea exploration.,A rare Pokémon discovered during a deep-sea  exploration. It has not changed in over  100 million years.,Relicanth is a Pokémon species that existed for a hundred million years without ever changing its form. This ancient Pokémon feeds on microscopic organisms with its toothless mouth.,Relicanth is a rare species that was discovered in deep-sea explorations. This Pokémon's body withstands the enormous water pressure of the ocean depths. Its body is covered in tough scales that are like craggy rocks.,235,260,15,346,546,232,591,440,614,551,346,15,121,114,0,0,0,0,0,0,8,15,22,29,36,43,50,57,235,546,232,346,591,346,591,440,15,114,551,614,427,260,0,0,0,0,0,6,10,15,21,26,31,35,41,46,65,568,229,249,266,44,261,398,416,450,201,493,139,429,120,453,440,158,427,26,447,454,212,436,521,400,62,437,537,489,14,18,56,315,345,347,348,481,489,499,595,616,,,,18,53,138,273,499,514,593,616,151,67,351,599,236,47,331,151,,,,427,260,64,71,121,235,50,56,,235,,,78,,,,,,,,,530,438,459,80,536,,,,,597,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Luvdisc,Rendezvous,11,0,161,0,60,191,225,12,0,20,0.6,8.7,116,70,3,0,0,0,0,0,1,3,6,43,30,55,40,65,97,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.,"During the spawning season, countless Luvdisc congregate at coral reefs, turning the waters pink.",Luvdisc live in shallow seas in the tropics. This heart-shaped Pokémon earned its name by swimming after loving couples it spotted in the ocean's waves.,Luvdisc's heart-shaped body is a symbol of love and romance. It is said that any couple meeting this Pokémon is promised a loving relationship that never ends.,546,71,591,10,551,304,593,26,176,539,260,17,67,450,0,4,7,9,14,17,22,27,31,37,40,46,50,55,546,71,591,10,132,304,593,26,176,539,551,17,67,260,0,0,4,7,9,14,17,22,27,31,37,40,46,50,568,229,249,266,44,398,416,450,201,429,120,158,427,26,447,454,400,537,489,530,459,80,536,597,114,,,,,,16,17,56,67,153,240,346,512,535,595,,,,,,53,273,499,593,,,,,114,151,351,599,114,541,121,331,151,541,,,,,,450,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
